"",MinAbsEStateIndex,MolWt,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BalabanJ,Chi0,Chi1n,Chi1v,Chi3v,Chi4v,HallKierAlpha,Ipc,Kappa2,PEOE_VSA1,PEOE_VSA6,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA10,EState_VSA2,EState_VSA5,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,NOCount,NumHAcceptors,MolLogP,MolMR,fr_C_O
sample_110,0.2870370370370374,100.161,0.1295951211737157,1.5714285714285714,2.0,3.126006652390634,5.861807319565799,2.62062636466832,2.62062636466832,0.6957057690291278,0.5749149571305298,-0.33,19.093583929800843,2.779490232395047,4.794537184071822,13.847474399381248,6.4208216229260096,0.0,5.783244946364939,5.783244946364939,4.794537184071822,27.19203322199788,17.07,4.794537184071822,5.783244946364939,0.0,10.254166666666666,0.0,0.0,0.8125000000000002,0.0,1,1,1.6215,30.13599999999998,1
sample_111,0.0879629629629625,116.15999999999998,0.3052568056177093,1.5,2.5,3.0551722039096187,6.405777393935816,2.9646903780250446,2.9646903780250446,0.7594493502441826,0.4372805665954793,-0.53,50.25226450504587,4.624559505409582,4.736862953800049,6.923737199690624,6.4208216229260096,6.606881964512918,5.969305287951849,12.576187252464766,9.53140013787187,26.689117645233267,26.3,4.794537184071822,5.969305287951849,0.0,10.420833333333334,0.0,0.0,-0.0879629629629625,0.0,2,2,1.3496,31.540999999999983,1
sample_112,0.1296296296296299,116.15999999999998,0.3059658046242487,1.5,1.875,3.5208600674451374,6.568914100752346,2.947116220877545,2.947116220877545,1.334839412155211,0.637915987096535,-0.53,47.19725257297226,3.4692670369115906,5.106527394840706,13.847474399381248,0.0,5.917906046161393,5.969305287951849,11.075832682792557,4.794537184071822,26.689117645233267,37.3,4.794537184071822,5.917906046161393,0.0,10.161574074074077,8.37324074074074,0.0,-0.800925925925926,0.0,2,1,1.5072,31.70779999999998,1
sample_113,0.3272222222222223,116.15999999999998,0.3028395550892085,1.5,2.5,2.822354554248032,6.405777393935816,2.988391114761732,2.988391114761732,0.9941955573808656,0.5262257251529125,-0.53,48.27551104108667,4.624559505409582,5.106527394840706,19.765380445542643,6.4208216229260096,0.0,5.969305287951849,11.075832682792557,4.794537184071822,32.60702369139466,37.3,4.794537184071822,0.0,0.0,9.874124149659863,8.140104875283447,0.0,-0.6819907407407404,0.0,2,1,1.6513,31.77779999999998,1
sample_114,0.195648148148148,116.16,0.3021326858670147,1.625,2.25,3.0500782919131915,6.568914100752346,2.7598722539017904,2.7598722539017904,0.6199297990629522,0.2840206908719886,-0.53,40.339203954130696,3.4692670369115906,4.736862953800049,13.847474399381248,6.923737199690624,6.606881964512918,5.969305287951849,12.576187252464766,9.53140013787187,20.771211599071872,26.3,4.794537184071822,5.969305287951849,6.923737199690624,10.125972222222222,0.0,0.0,0.2477777777777776,0.0,2,2,1.2055,31.470999999999982,1
sample_115,0.5358796296296295,99.177,0.003877844068942,1.0,1.8571428571428568,2.1229179499593664,5.112884175122364,3.1498299142610597,3.1498299142610597,1.6498299142610593,1.1341667921791847,-0.04,47.19725257297226,2.3141072195146584,5.733667477162185,19.26246486877803,6.041840829147961,0.0,0.0,6.041840829147961,0.0,32.10410811463005,26.02,0.0,0.0,32.10410811463005,0.0,0.0,5.634722222222223,0.0,0.5358796296296295,1,1,1.2778,31.06039999999999,0
sample_116,0.5416666666666667,86.17799999999998,0.0385231176562679,1.1666666666666667,1.3333333333333333,3.168489872670569,5.207106781186548,2.560660171779821,2.560660171779821,1.0606601717798212,0.0,0.0,12.16479703638053,1.6326530612244898,0.0,34.11577042168851,0.0,0.0,0.0,0.0,0.0,34.11577042168851,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.5416666666666667,0.0,0.0,0,0,2.442500000000001,29.74599999999998,0
sample_117,0.8518518518518516,86.178,0.0448126590842044,0.6666666666666666,0.8333333333333334,2.993497243478473,5.154700538379252,2.642734410091837,2.642734410091837,1.3333333333333337,0.0,0.0,13.609640474436812,2.2222222222222223,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7037037037037033,0.0,0,0,2.2984,29.675999999999984,0
sample_118,1.355,86.178,0.0535787022523684,0.8333333333333334,1.3333333333333333,2.3390923149762908,4.82842712474619,2.914213562373095,2.914213562373095,0.9571067811865472,0.4999999999999998,0.0,20.986300857070454,5.0,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,0.0,0,0,2.5866000000000007,29.81599999999998,0
sample_119,0.8981481481481479,86.178,0.0471426354375666,1.3333333333333333,1.8333333333333333,2.6272148478988635,4.99156383156272,2.770055610029662,2.770055610029662,0.8660254037844386,0.5773502691896257,0.0,14.834466856136649,3.2,0.0,33.61285484492389,0.0,0.0,0.0,0.0,0.0,33.61285484492389,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.8981481481481479,0.0,0,0,2.442500000000001,29.74599999999998,0
sample_120,0.9351851851851852,86.178,0.0448047100395457,1.1666666666666667,1.5,2.7541847860376616,4.99156383156272,2.808060412490447,2.808060412490447,1.3938468501173518,0.2886751345948128,0.0,19.80026905978025,3.2,0.0,33.61285484492389,0.0,0.0,0.0,0.0,0.0,33.61285484492389,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.9351851851851852,0.0,0,0,2.442500000000001,29.74599999999998,0
sample_121,0.3749999999999998,102.177,0.0521856210381623,0.8571428571428571,1.1428571428571428,2.9532231745612925,5.861807319565799,2.780805597549535,2.780805597549535,0.5443310539518176,0.5443310539518176,-0.04,19.093583929800843,3.026851631655436,4.736862953800049,0.0,0.0,12.207932775496603,0.0,12.207932775496603,4.736862953800049,27.694948798762496,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.8198,31.356999999999974,0
sample_122,0.9244444444444444,102.177,0.0462900699892928,1.0,1.7142857142857142,2.447472887876344,5.535533905932738,2.9915638315627207,2.9915638315627207,0.6969234250586758,0.3907372072107785,-0.04,35.509609925153406,5.959999999999999,4.736862953800049,13.847474399381248,13.213763929025836,0.0,0.0,13.213763929025836,4.736862953800049,26.689117645233267,9.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1.823,31.400999999999986,0
sample_123,0.0370370370370374,118.176,0.1542551713858135,1.125,1.75,2.919612641438553,6.405777393935816,3.040318621543378,3.040318621543378,0.8027494301546212,0.5175286192537566,-0.08,50.25226450504587,5.064508670520231,9.473725907600098,0.0,13.213763929025836,0.0,0.0,19.503790658361048,9.473725907600098,20.771211599071872,18.46,0.0,6.290026729335213,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1.4054,32.713999999999984,0
sample_124,0.6249999999999998,101.19299999999998,0.0012688652752598,0.8571428571428571,1.1428571428571428,2.9532231745612925,5.861807319565799,2.886751345948129,2.886751345948129,0.6666666666666669,0.6666666666666669,-0.04,19.093583929800843,3.026851631655436,5.316788604006331,27.694948798762496,12.08368165829592,0.0,0.0,12.08368165829592,0.0,27.694948798762496,12.03,0.0,0.0,0.0,0.0,3.305555555555556,0.0,0.0,1.2499999999999998,1,1,1.3927999999999998,33.407699999999984,0
sample_125,1.1744444444444444,101.193,0.0051551415481564,1.0,1.7142857142857142,2.447472887876344,5.535533905932738,3.1213203435596424,3.1213203435596424,0.8535533905932735,0.4785533905932736,-0.04,35.509609925153406,5.959999999999999,5.316788604006331,13.847474399381248,0.0,0.0,0.0,13.08951281182515,0.0,26.689117645233267,12.03,0.0,0.0,25.93115605767717,0.0,3.2847222222222223,0.0,0.0,0.0,1,1,1.396,33.45169999999999,0
sample_126,0.729166666666667,106.12399999999997,0.149548028830363,1.125,2.125,2.991046914684621,5.819990956308912,2.4350609975132884,2.4350609975132884,0.9356552548998028,0.5316063389306862,-1.11,91.36757727918736,2.262450086021194,0.0,30.33183534230805,5.563451491696996,0.0,6.286160523129555,6.286160523129555,0.0,10.357988675768818,17.07,4.794537184071822,0.0,0.0,10.00648148148148,0.0,0.729166666666667,0.0,9.097685185185185,1,1,1.4991,31.829499999999992,1
sample_127,0.331018518518519,122.12299999999996,0.3351782346710392,1.2222222222222223,2.111111111111111,2.981454614041131,6.69023444431199,2.5884145455048704,2.5884145455048704,1.0207396434199782,0.5807298335466442,-1.31,129.22533870330605,2.306763635550358,5.106527394840706,18.19910120538483,0.0,5.563451491696996,5.969305287951849,11.075832682792557,0.0,10.357988675768818,37.3,4.794537184071822,0.0,0.0,10.200925925925926,8.384814814814815,0.331018518518519,-0.8790740740740743,8.295648148148148,2,1,1.3848,33.4013,1
sample_128,1.3217592592592595,92.141,0.0397745263236275,1.0,1.8571428571428568,3.0214653097240864,5.112884175122364,2.41068360252296,2.41068360252296,0.9404557350153064,0.5343778974176118,-0.78,47.19725257297226,1.7832860398554335,0.0,35.89528683400505,0.0,0.0,0.0,0.0,0.0,5.563451491696996,0.0,0.0,0.0,5.563451491696996,0.0,0.0,1.3217592592592595,0.0,10.261574074074074,0,0,1.99502,31.17899999999999,0
sample_129,0.139722222222222,108.13999999999996,0.0681369397217478,1.125,2.125,2.8320858350070908,5.819990956308912,2.580464759133072,2.580464759133072,1.0253988479125442,0.5834198265146368,-0.8200000000000001,91.36757727918736,2.478228728905256,5.106527394840706,30.33183534230805,0.0,6.606881964512918,0.0,5.106527394840706,6.606881964512918,5.563451491696996,20.23,0.0,6.606881964512918,0.0,0.0,8.537592592592592,0.965277777777778,0.0,9.524074074074074,1,1,1.1789,32.364799999999995,0
sample_130,0.3379629629629632,108.14,0.1153396524534321,1.375,2.5,3.077660437970554,5.983127663125442,2.5449740027958976,2.5449740027958976,1.0016564017772738,0.6279702493922379,-0.98,64.0524865010122,1.864622199497544,5.106527394840706,12.13273413692322,0.0,0.0,0.0,5.106527394840706,0.0,5.563451491696996,20.23,0.0,0.0,0.0,0.0,8.813055555555556,1.0879629629629632,0.3379629629629632,7.150185185185185,1,1,1.7006199999999998,32.843799999999995,0
sample_131,0.3680555555555558,108.14,0.1179796186843986,1.25,2.25,3.134861511345448,5.983127663125442,2.5509570669396053,2.5509570669396053,1.1154541553668325,0.5634205269554476,-0.98,72.49526582754562,1.864622199497544,5.106527394840706,18.19910120538483,0.0,0.0,0.0,5.106527394840706,0.0,5.563451491696996,20.23,0.0,0.0,0.0,0.0,8.91925925925926,0.9236111111111112,0.3680555555555558,7.252037037037036,1,1,1.70062,32.843799999999995,0
sample_132,0.8379629629629632,107.156,0.0316140183227084,1.375,2.5,3.077660437970554,5.983127663125442,2.610042339640732,2.610042339640732,1.0421294582887617,0.6701209903606153,-0.98,64.0524865010122,1.864622199497544,5.733667477162185,12.13273413692322,5.687386274683562,0.0,5.687386274683562,0.0,0.0,5.563451491696996,26.02,0.0,0.0,5.563451491696996,0.0,0.0,7.509537037037037,0.0,7.79962962962963,1,1,1.5772199999999998,35.59139999999999,0
sample_133,0.8680555555555558,107.156,0.0343208796951809,1.25,2.25,3.134861511345448,5.983127663125442,2.6160254037844397,2.6160254037844397,1.1884613803007371,0.586787657027282,-0.98,72.49526582754562,1.864622199497544,5.733667477162185,18.19910120538483,5.687386274683562,0.0,5.687386274683562,0.0,0.0,5.563451491696996,26.02,0.0,0.0,0.0,0.0,0.0,7.533703703703704,0.0,7.804259259259259,1,1,1.57722,35.59139999999999,0
sample_134,0.3301388888888885,128.171,0.3296378757297387,1.7777777777777777,2.888888888888889,3.0655033793880806,7.112884175122364,3.1009536313038994,3.1009536313038994,0.908878595605525,0.3760241478105342,-0.79,94.26737928973324,5.348696255201112,4.736862953800049,19.92349450621513,6.076020106833881,6.606881964512918,5.969305287951849,12.576187252464766,9.53140013787187,19.765380445542643,26.3,4.794537184071822,5.969305287951849,6.076020106833881,10.346346371882088,0.0,0.0,-0.3301388888888885,0.0,2,2,1.5156999999999998,36.06399999999999,1
sample_135,0.3437962962962959,128.17099999999996,0.3296476988477211,1.7777777777777777,2.6666666666666665,3.2725014723788197,7.276020881938894,2.9567956789604666,2.9567956789604666,0.7255922317655458,0.3077254450700031,-0.79,78.51304536092788,4.125077866183215,4.736862953800049,20.426410082979743,6.076020106833881,6.606881964512918,5.969305287951849,12.576187252464766,9.53140013787187,13.847474399381248,26.3,4.794537184071822,5.969305287951849,6.076020106833881,10.375972222222222,0.0,0.0,0.0533333333333334,0.0,2,2,1.3716,35.99399999999999,1
sample_136,1.097222222222222,98.189,0.0416908582843521,1.2857142857142858,2.142857142857143,2.1399633186493645,5.112884175122364,3.431851652578137,3.431851652578137,2.0520951405812147,1.4186112615457076,0.0,66.31310982742876,2.34375,0.0,39.02784531432067,0.0,0.0,0.0,0.0,0.0,39.02784531432067,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,1.097222222222222,0.0,0,0,2.5866000000000007,32.24899999999998,0
sample_137,0.8657407407407406,100.20499999999998,0.0422233865172805,1.1428571428571428,1.5714285714285714,3.1442082073698243,5.861807319565799,3.1807392125526213,3.1807392125526213,1.7820217383170776,0.4714045207910317,0.0,27.977093296928835,3.061224489795918,0.0,34.11577042168851,0.0,0.0,0.0,0.0,0.0,34.11577042168851,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,1.7685185185185182,0.0,0,0,2.688500000000001,34.292999999999985,0
sample_138,1.3611111111111112,100.205,0.0533260917522132,0.7142857142857143,1.4285714285714286,2.447472887876344,5.535533905932738,3.414213562373095,3.414213562373095,1.2071067811865472,0.6767766952966366,0.0,35.509609925153406,6.0,0.0,45.95158251401129,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,0.0,0,0,2.976700000000002,34.432999999999986,0
sample_139,0.9027314814814812,100.20499999999998,0.0471327485220455,1.2857142857142858,2.0,2.678257743164726,5.698670612749268,3.270055610029662,3.270055610029662,1.1350278050148308,0.6123724356957945,0.0,29.01955000865388,4.166666666666667,0.0,40.0336764678499,0.0,0.0,0.0,0.0,0.0,40.0336764678499,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.9027314814814812,0.0,0,0,2.832600000000001,34.362999999999985,0
sample_140,0.949074074074074,100.205,0.0445524507431409,1.2857142857142858,2.0,2.831819966070785,5.698670612749268,3.308060412490447,3.308060412490447,1.478397839480233,0.6969234250586758,0.0,31.916635235956917,4.166666666666667,0.0,40.0336764678499,0.0,0.0,0.0,0.0,0.0,40.0336764678499,0.0,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.949074074074074,0.0,0,0,2.832600000000001,34.362999999999985,0
sample_141,1.1736111111111112,104.15199999999996,0.0262557893778424,1.125,2.125,2.991046914684621,5.819990956308912,2.607607027581636,2.607607027581636,1.0352747518073642,0.589121682286802,-1.04,91.36757727918736,2.3141072195146584,0.0,42.98679113274043,0.0,0.0,6.076020106833881,0.0,0.0,5.563451491696996,0.0,0.0,0.0,5.563451491696996,0.0,0.0,1.1736111111111112,0.0,10.028796296296296,0,0,2.3296,36.53300000000001,0
sample_142,0.1209259259259263,120.15099999999995,0.1592984965742936,1.2222222222222223,2.111111111111111,2.981454614041131,6.69023444431199,2.864807747754891,2.864807747754891,1.1803153331412106,0.672860900963318,-1.11,129.22533870330605,2.4437525520871133,0.0,30.33183534230805,5.563451491696996,0.0,5.783244946364939,5.783244946364939,0.0,17.28172587545944,17.07,4.794537184071822,5.783244946364939,0.0,10.64537037037037,0.0,0.7754629629629632,0.1209259259259263,9.226759259259255,1,1,1.8892,36.44650000000001,1
sample_143,1.1397222222222223,106.16799999999996,0.0307440828251019,1.125,2.125,2.8320858350070908,5.819990956308912,2.971343774302781,2.971343774302781,1.251072952541352,0.7137128315712066,-0.78,91.36757727918736,2.50834780755501,0.0,37.255572541998674,0.0,0.0,0.0,0.0,6.4208216229260096,12.48718869138762,0.0,0.0,0.0,5.563451491696996,0.0,0.0,1.4097222222222223,0.0,10.455185185185186,0,0,2.249000000000001,35.82,0
sample_144,1.3379629629629632,106.168,0.0397646050489469,1.0,1.75,3.077660437970554,5.983127663125442,2.821367205045919,2.821367205045919,1.1735753140545635,0.807015524534935,-0.78,64.0524865010122,1.993744712287256,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,11.126902983393991,0.0,0.0,0.0,11.126902983393991,0.0,0.0,2.6759259259259265,0.0,8.449074074074073,0,0,2.30344,35.916,0
sample_145,1.3292592592592594,106.168,0.0397741940817219,0.75,1.25,3.0324555320336755,5.983127663125442,2.821367205045919,2.821367205045919,1.2182335127930843,0.63689453417432,-0.78,70.79892376087899,1.993744712287256,0.0,35.392371257240434,0.0,0.0,0.0,0.0,0.0,11.126902983393991,0.0,0.0,0.0,11.126902983393991,0.0,0.0,2.6585185185185187,0.0,8.481481481481481,0,0,2.30344,35.916,0
sample_146,0.4143518518518521,122.167,0.1208838458123324,1.1111111111111112,1.8888888888888888,3.2478347337367026,6.8533711511285205,2.967623733606272,2.967623733606272,1.4394938996508415,0.8056608235746814,-0.98,109.737515096202,2.094917408045428,5.106527394840706,18.19910120538483,0.0,0.0,0.0,5.106527394840706,0.0,11.126902983393991,20.23,5.106527394840706,0.0,0.0,0.0,9.206296296296296,1.87962962962963,0.4143518518518521,5.717314814814815,1,1,2.00904,37.5808,0
sample_147,1.2476851851851851,121.18299999999996,0.0360487258155562,1.0,1.8888888888888888,2.848234050597751,6.69023444431199,3.0287175912728546,3.0287175912728546,1.2725913796762816,0.7261365012700954,-0.98,129.22533870330605,2.533930223385564,4.899909730850478,18.19910120538483,19.782730240037942,0.0,5.687386274683562,14.09534396535438,0.0,0.0,3.24,0.0,0.0,5.687386274683562,2.083333333333333,0.0,1.2476851851851851,0.0,10.261574074074074,1,1,1.7526,40.76900000000002,0
sample_148,1.003472222222222,112.216,0.0416982044090658,0.875,1.5,2.2794002709583667,5.983127663125442,3.804530452640311,3.804530452640311,2.5403364137778546,1.501661279183041,0.0,72.49526582754562,2.52,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,2.006944444444444,0.0,0,0,2.832600000000001,36.79599999999999,0
sample_149,1.003472222222222,112.216,0.0416982044090658,0.875,1.5,2.2794002709583667,5.983127663125442,3.804530452640311,3.804530452640311,2.5403364137778546,1.501661279183041,0.0,72.49526582754562,2.52,0.0,39.53076089108528,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,2.006944444444444,0.0,0,0,2.832600000000001,36.79599999999999,0
sample_150,1.0127314814814814,112.216,0.0440265697363395,1.0,1.75,2.2306376583301173,5.983127663125442,3.787693700234704,3.787693700234704,2.198584704241717,1.7373635395785565,0.0,64.0524865010122,2.52,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,39.53076089108529,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,2.025462962962963,0.0,0,0,2.832600000000001,36.79599999999999,0
sample_151,1.0127314814814814,112.216,0.0440265697363395,1.0,1.75,2.2306376583301173,5.983127663125442,3.787693700234704,3.787693700234704,2.198584704241717,1.7373635395785565,0.0,64.0524865010122,2.52,0.0,33.10993926815928,0.0,0.0,0.0,0.0,0.0,39.53076089108529,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,2.025462962962963,0.0,0,0,2.832600000000001,36.79599999999999,0
sample_152,1.0196296296296294,112.216,0.0442601605410084,0.75,1.25,2.1923771580194718,5.983127663125442,3.787693700234704,3.787693700234704,2.3045304526403108,1.426746322052511,0.0,70.79892376087899,2.52,0.0,39.53076089108529,0.0,0.0,0.0,0.0,0.0,39.53076089108529,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,2.039259259259259,0.0,0,0,2.832600000000001,36.79599999999999,0
sample_153,1.0196296296296294,112.216,0.0442601605410084,0.75,1.25,2.1923771580194718,5.983127663125442,3.787693700234704,3.787693700234704,2.3045304526403108,1.426746322052511,0.0,70.79892376087899,2.52,0.0,39.53076089108529,0.0,0.0,0.0,0.0,0.0,39.53076089108529,0.0,0.0,0.0,25.68328649170404,0.0,0.0,0.0,2.039259259259259,0.0,0,0,2.832600000000001,36.79599999999999,0
sample_154,1.0868055555555554,112.216,0.0416908610546722,1.125,2.125,2.125016255414672,5.819990956308912,3.931851652578137,3.931851652578137,2.3020951405812147,1.5953879568423444,0.0,91.36757727918736,3.111111111111111,0.0,45.448666937246685,0.0,0.0,0.0,0.0,0.0,45.448666937246685,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,1.0868055555555554,0.0,0,0,2.976700000000002,36.86599999999999,0
sample_155,1.111111111111111,112.216,0.0414386353406322,1.25,2.375,2.0584046167758574,5.819990956308912,3.931851652578137,3.931851652578137,2.1716682964502647,1.7072863961405202,0.0,107.1071906974106,3.111111111111111,0.0,45.448666937246685,0.0,0.0,0.0,0.0,0.0,45.448666937246685,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,1.111111111111111,0.0,0,0,2.976700000000002,36.86599999999999,0
sample_156,0.4224537037037037,112.21599999999998,0.0276755104737899,1.375,1.75,3.5512529243669317,6.784457050376173,3.060660171779821,3.060660171779821,0.8321067811865475,0.9053300858899104,-0.26,23.005390496014627,2.340807862747661,0.0,26.344316129141134,0.0,0.0,0.0,0.0,0.0,34.11577042168851,0.0,0.0,0.0,5.573104530069267,0.0,0.0,1.697916666666667,0.0,0.0,0,0,2.9987000000000013,38.886,0
sample_157,0.3599537037037037,112.216,0.0200702332741248,1.125,1.5,3.8860071219625416,6.784457050376173,3.0773502691896257,3.0773502691896257,0.7216878364870323,0.8660254037844387,-0.26,23.005390496014627,2.340807862747661,0.0,32.42033623597502,0.0,0.0,0.0,0.0,0.0,34.61868599845312,0.0,0.0,0.0,5.573104530069267,0.0,0.0,1.760416666666667,0.0,0.0,0,0,2.9987000000000013,38.886,0
sample_158,0.0011574074074076,144.21399999999997,0.3078709757987153,1.3,2.1,3.4037533061532064,8.146264369941973,3.703247926875855,3.703247926875855,1.030330085889911,0.4154665466377908,-0.53,111.0417522239666,4.311528394676563,4.736862953800049,27.694948798762496,0.0,12.52478801067431,5.969305287951849,12.576187252464766,9.53140013787187,27.694948798762496,26.3,4.794537184071822,11.887211334113244,0.0,10.825046296296296,0.0,0.0,0.3288425925925927,0.0,2,2,1.8416,40.635000000000005,1
sample_159,0.8703240740740739,114.232,0.0419711579701004,1.125,1.75,3.170819357347939,6.568914100752346,3.680739212552621,3.680739212552621,1.8820881233139912,0.7886751345948129,0.0,45.11498676384928,3.9375,0.0,40.53659204461451,0.0,0.0,0.0,0.0,0.0,40.53659204461451,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,1.7869907407407404,0.0,0,0,3.0786000000000016,38.91,0
sample_160,0.8796296296296295,114.232,0.0396350527932401,1.0,1.375,3.3548772347438,6.568914100752346,3.718744015013406,3.718744015013406,1.991563831562721,1.2314841761768764,0.0,47.19725257297226,3.9375,0.0,40.53659204461451,0.0,0.0,0.0,0.0,0.0,40.53659204461451,0.0,0.0,0.0,12.84164324585202,0.0,0.0,0.0,1.833333333333333,0.0,0,0,3.0786000000000016,38.91,0
sample_161,1.364795918367347,114.232,0.0533162045438967,0.625,1.25,2.53006045688352,6.242640687119286,3.914213562373095,3.914213562373095,1.4571067811865472,0.8535533905932734,0.0,61.4996122651069,7.0,0.0,52.372404136937305,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,0.0,0,0,3.3668000000000022,39.05,0
sample_162,0.5086805555555556,114.232,0.0357011705127705,1.25,1.625,3.623281003705976,6.784457050376173,3.4813804754348494,3.4813804754348494,2.090770275176028,0.6123724356957945,0.0,35.64737584844357,2.52,0.0,41.03950762137913,0.0,0.0,0.0,0.0,0.0,41.03950762137913,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.5086805555555556,0.849537037037037,0.0,0,0,3.0786000000000016,38.91,0
sample_163,0.5219907407407407,114.232,0.0380182182521641,1.125,1.5,3.388924101358251,6.784457050376173,3.4165022194363885,3.4165022194363885,1.0206207261596576,1.2247448713915892,0.0,23.005390496014627,2.52,0.0,34.61868599845312,0.0,0.0,0.0,0.0,0.0,41.03950762137913,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.5219907407407407,0.8425925925925923,0.0,0,0,3.0786000000000016,38.91,0
sample_164,0.5416666666666667,114.23199999999996,0.0333770967309879,1.25,1.625,3.708324167474306,6.784457050376174,3.504035844753885,3.504035844753885,2.474179755261594,0.408248290463863,0.0,38.3366927298978,2.52,0.0,41.03950762137913,0.0,0.0,0.0,0.0,0.0,41.03950762137913,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,0.5416666666666667,0.8124999999999998,0.0,0,0,3.0786000000000016,38.91,0
sample_165,0.9548611111111112,130.231,0.0465432723152332,0.8888888888888888,1.6666666666666667,2.595082706793886,6.949747468305834,3.9915638315627207,3.9915638315627207,1.284457050376173,0.59486135244271,-0.04,103.68791599331826,7.960000000000003,4.736862953800049,26.689117645233267,13.213763929025836,0.0,0.0,13.213763929025836,4.736862953800049,39.53076089108528,9.23,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,0.0,1,1,2.603200000000001,40.635000000000005,0
sample_166,0.3715277777777779,130.231,0.0458662459549641,1.3333333333333333,2.333333333333333,3.092246194602392,7.112884175122364,3.9551861997815214,3.9551861997815214,1.8014749852258547,0.917309962849784,-0.04,99.31601294519112,6.08562814070352,5.106527394840706,33.10993926815928,6.606881964512918,0.0,0.0,11.713409359353625,0.0,39.53076089108528,20.23,0.0,0.0,19.26246486877803,0.0,8.752651171579743,0.0,0.5601388888888886,0.0,1,1,2.1951000000000005,40.3918,0
sample_167,1.0601851851851856,129.16199999999998,0.070143484473273,0.9,2.6,2.888051601657992,6.811554787871634,3.2644977579482464,3.2644977579482464,1.5122252637452036,1.01607017438601,-1.3699999999999997,348.57046183703704,2.102543034625172,0.0,24.26546827384644,11.583067786077873,5.516700717616262,10.902924932081056,4.9839785209472085,0.0,0.0,12.89,0.0,0.0,5.386224214464796,4.181203703703703,1.1990740740740742,1.0601851851851856,0.0,12.085,1,1,2.2348,41.743000000000016,0
sample_168,1.120925925925926,118.17899999999996,0.0233252062523829,1.2222222222222223,2.111111111111111,2.981454614041131,6.69023444431199,3.0142369931162336,3.0142369931162336,1.2665883481753843,0.7226706494170987,-1.04,129.22533870330605,2.492201093530749,0.0,42.48387555597581,0.0,0.0,5.573104530069267,0.0,0.0,12.48718869138762,0.0,0.0,0.0,5.563451491696996,0.0,0.0,2.3408333333333333,0.0,10.15787037037037,0,0,2.7197000000000005,41.15000000000002,0
sample_169,0.2563888888888885,150.177,0.337607126808069,1.3636363636363635,2.5454545454545454,2.6930079504145,8.104448006685086,3.564713808768184,3.564713808768184,1.2849232447891443,0.788663298121544,-1.31,380.17580046477946,3.7604813030666033,4.736862953800049,18.19910120538483,0.0,12.170333456209914,5.969305287951849,12.576187252464766,4.736862953800049,17.28172587545944,26.3,4.794537184071822,5.969305287951849,0.0,11.022453703703704,0.0,0.6058796296296298,-0.2563888888888885,8.955574452003024,2,2,1.8633,42.39850000000003,1
