,MaxAbsEStateIndex,MinAbsEStateIndex,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan3,Chi1,Chi1n,Chi1v,Chi3n,Chi3v,Chi4n,Kappa1,Kappa2,SMR_VSA1,SMR_VSA4,SMR_VSA5,TPSA,EState_VSA3,EState_VSA5,EState_VSA7,EState_VSA9,VSA_EState2,VSA_EState4,VSA_EState8,HeavyAtomCount,NHOHCount,NumHDonors,NumRotatableBonds,RingCount,MolLogP,MolMR
sample_132,5.458611111111111,0.8379629629629632,107.156,0.0316140183227084,-0.3987208576131167,2.5,3.787693700234704,2.610042339640732,2.610042339640732,1.0421294582887617,1.0421294582887617,0.6701209903606153,5.162450142450142,1.864622199497544,0.0,0.0,6.923737199690624,26.02,0.0,5.563451491696996,31.18920547353706,5.733667477162185,0.0,7.509537037037037,2.0241666666666664,8,2,1,0,1,1.5772199999999998,35.59139999999999
sample_133,5.519814814814815,0.8680555555555558,107.156,0.0343208796951809,-0.3985140980368427,2.25,3.804530452640311,2.6160254037844397,2.6160254037844397,1.1884613803007371,1.1884613803007371,0.586787657027282,5.162450142450142,1.864622199497544,0.0,0.0,6.923737199690624,26.02,0.0,0.0,31.18920547353706,5.733667477162185,0.0,7.533703703703704,1.9953703703703705,8,2,1,0,1,1.57722,35.59139999999999
sample_134,10.346346371882088,0.3301388888888885,128.171,0.3296378757297387,-0.4625463670064307,2.888888888888889,4.308060412490447,3.1009536313038994,3.1009536313038994,0.908878595605525,0.908878595605525,0.3760241478105342,8.210000000000003,5.348696255201112,9.53140013787187,0.0,19.765380445542643,26.3,6.606881964512918,6.076020106833881,6.923737199690624,0.0,10.346346371882088,0.0,5.823432539682539,9,0,0,4,0,1.5156999999999998,36.06399999999999
sample_135,10.375972222222222,0.3437962962962959,128.17099999999996,0.3296476988477211,-0.4622729123632779,2.6666666666666665,4.163902460147014,2.9567956789604666,2.9567956789604666,0.7255922317655458,0.7255922317655458,0.3077254450700031,8.210000000000003,4.125077866183215,9.53140013787187,5.917906046161393,13.847474399381248,26.3,12.52478801067431,6.076020106833881,13.847474399381248,4.736862953800049,10.375972222222222,0.0,7.706064814814815,9,0,0,3,0,1.3716,35.99399999999999
sample_136,2.301574074074074,1.097222222222222,98.189,-0.0416908582843521,-0.0651181814171023,2.142857142857143,3.431851652578137,3.431851652578137,3.431851652578137,2.0520951405812147,2.0520951405812147,1.4186112615457076,5.142857142857143,2.34375,0.0,5.917906046161393,39.02784531432067,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,2.301574074074074,7,0,0,1,1,2.5866000000000007,32.24899999999998
sample_137,2.2962962962962963,0.8657407407407406,100.20499999999998,-0.0422233865172805,-0.0651184683537289,1.5714285714285714,3.1807392125526213,3.1807392125526213,3.1807392125526213,1.7820217383170776,1.7820217383170776,0.4714045207910317,7.0,3.061224489795918,0.0,11.835812092322788,34.11577042168851,0.0,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,9.08101851851852,7,0,0,2,0,2.688500000000001,34.292999999999985
sample_138,2.245694444444444,1.3611111111111112,100.205,-0.0533260917522132,-0.0653823832280402,1.4285714285714286,3.414213562373095,3.414213562373095,3.414213562373095,1.2071067811865472,1.2071067811865472,0.6767766952966366,7.0,6.0,0.0,0.0,45.95158251401129,0.0,0.0,32.10410811463005,0.0,0.0,0.0,0.0,4.491388888888888,7,0,0,4,0,2.976700000000002,34.432999999999986
sample_139,2.2734722222222223,0.9027314814814812,100.20499999999998,-0.0471327485220455,-0.0653822123901072,2.0,3.270055610029662,3.270055610029662,3.270055610029662,1.1350278050148308,1.1350278050148308,0.6123724356957945,7.0,4.166666666666667,0.0,5.917906046161393,40.0336764678499,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,6.785416666666666,7,0,0,3,0,2.832600000000001,34.362999999999985
sample_140,2.3090277777777777,0.949074074074074,100.205,-0.0445524507431409,-0.0653724264314126,2.0,3.308060412490447,3.308060412490447,3.308060412490447,1.478397839480233,1.478397839480233,0.6969234250586758,7.0,4.166666666666667,0.0,5.917906046161393,40.0336764678499,0.0,0.0,19.26246486877803,0.0,0.0,0.0,0.0,6.8015740740740736,7,0,0,3,0,2.832600000000001,34.362999999999985
sample_141,3.630925925925926,1.1736111111111112,104.15199999999996,-0.0262557893778424,-0.0984700500401651,2.125,3.931851652578137,2.607607027581636,2.607607027581636,1.0352747518073642,1.0352747518073642,0.589121682286802,5.10367816091954,2.3141072195146584,0.0,0.0,0.0,0.0,0.0,5.563451491696996,36.407855449141934,0.0,0.0,1.1736111111111112,3.630925925925926,8,0,0,1,1,2.3296,36.53300000000001
sample_142,10.64537037037037,0.1209259259259263,120.15099999999995,0.1592984965742936,-0.2945122071568907,2.111111111111111,4.304530452640311,2.864807747754891,2.864807747754891,1.1803153331412106,1.1803153331412106,0.672860900963318,6.016742712294044,2.4437525520871133,4.794537184071822,0.0,6.923737199690624,17.07,0.0,0.0,30.33183534230805,0.0,10.64537037037037,0.7754629629629632,1.5648148148148149,9,0,0,1,1,1.8892,36.44650000000001
sample_143,2.162037037037037,1.1397222222222223,106.16799999999996,-0.0307440828251019,-0.0622487416550616,2.125,3.931851652578137,2.971343774302781,2.971343774302781,1.251072952541352,1.251072952541352,0.7137128315712066,5.358504155124653,2.50834780755501,0.0,0.0,13.344558822616634,0.0,0.0,5.563451491696996,6.06636706846161,0.0,0.0,1.4097222222222223,2.162037037037037,8,0,0,1,1,2.249000000000001,35.82
sample_144,2.1666666666666665,1.3379629629629632,106.168,-0.0397646050489469,-0.0617408714267734,1.75,3.787693700234704,2.821367205045919,2.821367205045919,1.1735753140545635,1.1735753140545635,0.807015524534935,5.358504155124653,1.993744712287256,0.0,0.0,13.847474399381248,0.0,0.0,11.126902983393991,0.0,0.0,0.0,2.6759259259259265,4.208333333333333,8,0,0,0,1,2.30344,35.916
sample_145,2.1203703703703702,1.3292592592592594,106.168,-0.0397741940817219,-0.0590625791802387,1.25,3.787693700234704,2.821367205045919,2.821367205045919,1.2182335127930843,1.2182335127930843,0.63689453417432,5.358504155124653,1.993744712287256,0.0,0.0,13.847474399381248,0.0,0.0,11.126902983393991,0.0,0.0,0.0,2.6585185185185187,4.193333333333333,8,0,0,0,1,2.30344,35.916
sample_146,9.206296296296296,0.4143518518518521,122.167,0.1208838458123324,-0.5074073756140873,1.8888888888888888,4.21521405516327,2.967623733606272,2.967623733606272,1.4394938996508415,1.4394938996508415,0.8056608235746814,6.144688279301746,2.094917408045428,5.106527394840706,0.0,13.847474399381248,20.23,5.749511833283905,0.0,32.04657560476608,0.0,0.0,1.87962962962963,3.782407407407408,9,1,1,0,1,2.00904,37.5808
sample_147,2.083333333333333,1.2476851851851851,121.18299999999996,0.0360487258155562,-0.3776614787127546,1.8888888888888888,4.304530452640311,3.0287175912728546,3.0287175912728546,1.2725913796762816,1.2725913796762816,0.7261365012700954,6.144688279301746,2.533930223385564,0.0,0.0,0.0,3.24,0.0,5.687386274683562,32.29444517073921,0.0,2.083333333333333,1.2476851851851851,0.0,9,0,0,1,1,1.7526,40.76900000000002
sample_148,2.3787962962962963,1.003472222222222,112.216,-0.0416982044090658,-0.0622548630198035,1.5,3.804530452640311,3.804530452640311,3.804530452640311,2.5403364137778546,2.5403364137778546,1.501661279183041,6.125,2.52,0.0,11.835812092322788,39.53076089108528,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,4.757592592592593,8,0,0,0,1,2.832600000000001,36.79599999999999
sample_149,2.3787962962962963,1.003472222222222,112.216,-0.0416982044090658,-0.0622548630198035,1.5,3.804530452640311,3.804530452640311,3.804530452640311,2.5403364137778546,2.5403364137778546,1.501661279183041,6.125,2.52,0.0,11.835812092322788,39.53076089108528,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,4.757592592592593,8,0,0,0,1,2.832600000000001,36.79599999999999
sample_150,2.370694444444444,1.0127314814814814,112.216,-0.0440265697363395,-0.0624997134002064,1.75,3.787693700234704,3.787693700234704,3.787693700234704,2.198584704241717,2.198584704241717,1.7373635395785565,6.125,2.52,0.0,11.835812092322788,39.53076089108529,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,4.741388888888888,8,0,0,0,1,2.832600000000001,36.79599999999999
sample_151,2.370694444444444,1.0127314814814814,112.216,-0.0440265697363395,-0.0624997134002064,1.75,3.787693700234704,3.787693700234704,3.787693700234704,2.198584704241717,2.198584704241717,1.7373635395785565,6.125,2.52,0.0,11.835812092322788,39.53076089108529,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,4.741388888888888,8,0,0,0,1,2.832600000000001,36.79599999999999
sample_152,2.3669444444444445,1.0196296296296294,112.216,-0.0442601605410084,-0.0625093764618009,1.25,3.787693700234704,3.787693700234704,3.787693700234704,2.3045304526403108,2.3045304526403108,1.426746322052511,6.125,2.52,0.0,11.835812092322788,39.53076089108529,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,4.733888888888889,8,0,0,0,1,2.832600000000001,36.79599999999999
sample_153,2.3669444444444445,1.0196296296296294,112.216,-0.0442601605410084,-0.0625093764618009,1.25,3.787693700234704,3.787693700234704,3.787693700234704,2.3045304526403108,2.3045304526403108,1.426746322052511,6.125,2.52,0.0,11.835812092322788,39.53076089108529,0.0,0.0,25.68328649170404,0.0,0.0,0.0,0.0,4.733888888888889,8,0,0,0,1,2.832600000000001,36.79599999999999
sample_154,2.315462962962963,1.0868055555555554,112.216,-0.0416908610546722,-0.0651181814171218,2.125,3.931851652578137,3.931851652578137,3.931851652578137,2.3020951405812147,2.3020951405812147,1.5953879568423444,6.125,3.111111111111111,0.0,5.917906046161393,45.448666937246685,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,2.315462962962963,8,0,0,1,1,2.976700000000002,36.86599999999999
sample_155,2.29,1.111111111111111,112.216,-0.0414386353406322,-0.0653722517337365,2.375,3.931851652578137,3.931851652578137,3.931851652578137,2.1716682964502647,2.1716682964502647,1.7072863961405202,6.125,3.111111111111111,0.0,5.917906046161393,45.448666937246685,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,2.29,8,0,0,2,1,2.976700000000002,36.86599999999999
sample_156,3.8404861111111113,0.4224537037037037,112.21599999999998,-0.0276755104737899,-0.1001206609624155,1.75,3.4165022194363885,3.060660171779821,3.060660171779821,0.8321067811865475,0.8321067811865475,0.9053300858899104,7.739999999999999,2.340807862747661,0.0,5.41499046939678,34.11577042168851,0.0,5.41499046939678,5.573104530069267,0.0,0.0,0.0,1.697916666666667,12.586805555555554,8,0,0,1,0,2.9987000000000013,38.886
sample_157,2.270833333333333,0.3599537037037037,112.216,-0.0200702332741248,-0.0804875135986715,1.5,3.4165022194363885,3.0773502691896257,3.0773502691896257,0.7216878364870323,0.7216878364870323,0.8660254037844387,7.739999999999999,2.340807862747661,0.0,5.41499046939678,34.61868599845312,0.0,5.41499046939678,5.573104530069267,0.0,0.0,0.0,1.760416666666667,10.885416666666668,8,0,0,0,0,2.9987000000000013,38.886
sample_158,10.825046296296296,0.0011574074074076,144.21399999999997,0.3078709757987153,-0.4652133415325127,2.1,4.536581260209188,3.703247926875855,3.703247926875855,1.030330085889911,1.030330085889911,0.4154665466377908,9.47,4.311528394676563,9.53140013787187,11.835812092322788,27.694948798762496,26.3,12.52478801067431,0.0,27.694948798762496,4.736862953800049,10.825046296296296,0.0,8.25351851851852,10,0,0,3,0,1.8416,40.635000000000005
sample_159,2.3275462962962963,0.8703240740740739,114.232,-0.0419711579701004,-0.0653722532501544,1.75,3.680739212552621,3.680739212552621,3.680739212552621,1.8820881233139912,1.8820881233139912,0.7886751345948129,8.0,3.9375,0.0,11.835812092322788,40.53659204461451,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,9.160416666666666,8,0,0,3,0,3.0786000000000016,38.91
sample_160,2.303240740740741,0.8796296296296295,114.232,-0.0396350527932401,-0.0651085125981703,1.375,3.718744015013406,3.718744015013406,3.718744015013406,1.991563831562721,1.991563831562721,1.2314841761768764,8.0,3.9375,0.0,11.835812092322788,40.53659204461451,0.0,0.0,12.84164324585202,0.0,0.0,0.0,0.0,9.150462962962964,8,0,0,3,0,3.0786000000000016,38.91
sample_161,2.2558985260770976,1.364795918367347,114.232,-0.0533162045438967,-0.0653823832228023,1.25,3.914213562373095,3.914213562373095,3.914213562373095,1.4571067811865472,1.4571067811865472,0.8535533905932734,8.0,7.0,0.0,0.0,52.372404136937305,0.0,0.0,38.524929737556064,0.0,0.0,0.0,0.0,4.511797052154195,8,0,0,5,0,3.3668000000000022,39.05
sample_162,2.305555555555556,0.5086805555555556,114.232,-0.0357011705127705,-0.0651083934261917,1.625,3.4813804754348494,3.4813804754348494,3.4813804754348494,2.090770275176028,2.090770275176028,0.6123724356957945,8.0,2.52,0.0,11.332896515558172,41.03950762137913,0.0,5.41499046939678,6.4208216229260096,0.0,0.0,0.0,0.5086805555555556,11.429976851851851,8,0,0,1,0,3.0786000000000016,38.91
sample_163,2.2847222222222223,0.5219907407407407,114.232,-0.0380182182521641,-0.0627537216075963,1.5,3.4165022194363885,3.4165022194363885,3.4165022194363885,1.0206207261596576,1.0206207261596576,1.2247448713915892,8.0,2.52,0.0,11.332896515558172,41.03950762137913,0.0,5.41499046939678,6.4208216229260096,0.0,0.0,0.0,0.5219907407407407,11.39236111111111,8,0,0,1,0,3.0786000000000016,38.91
sample_164,2.3171296296296298,0.5416666666666667,114.23199999999996,-0.0333770967309879,-0.0648633266388849,1.625,3.504035844753885,3.504035844753885,3.504035844753885,2.474179755261594,2.474179755261594,0.408248290463863,8.0,2.52,0.0,11.332896515558172,41.03950762137913,0.0,5.41499046939678,6.4208216229260096,0.0,0.0,0.0,0.5416666666666667,11.44675925925926,8,0,0,2,0,3.0786000000000016,38.91
sample_165,5.314444444444444,0.9548611111111112,130.231,0.0465432723152332,-0.3814528145933262,1.6666666666666667,4.414213562373095,3.9915638315627207,3.9915638315627207,1.284457050376173,1.284457050376173,0.59486135244271,8.960000000000003,7.960000000000003,4.736862953800049,0.0,39.53076089108528,9.23,0.0,25.68328649170404,0.0,4.736862953800049,0.0,0.0,6.277144274376417,9,0,0,6,0,2.603200000000001,40.635000000000005
sample_166,8.752651171579743,0.3715277777777779,130.231,0.0458662459549641,-0.3960883514176953,2.333333333333333,4.346065214951232,3.9551861997815214,3.9551861997815214,1.8014749852258547,1.8014749852258547,0.917309962849784,8.960000000000003,6.08562814070352,5.106527394840706,5.917906046161393,39.53076089108528,20.23,12.52478801067431,19.26246486877803,0.0,5.106527394840706,0.0,0.0,4.6916080876795165,9,1,1,5,0,2.1951000000000005,40.3918
sample_167,4.181203703703703,1.0601851851851856,129.16199999999998,0.070143484473273,-0.256266728477736,2.6,4.9663264951887856,3.2644977579482464,3.2644977579482464,1.5122252637452036,1.5122252637452036,1.01607017438601,5.417604502630561,2.102543034625172,0.0,0.0,0.0,12.89,0.0,5.386224214464796,30.46231184545952,0.0,4.181203703703703,1.0601851851851856,0.0,10,0,0,0,2,2.2348,41.743000000000016
sample_168,3.8253703703703694,1.120925925925926,118.17899999999996,-0.0233252062523829,-0.0955161604324291,2.111111111111111,4.304530452640311,3.0142369931162336,3.0142369931162336,1.2665883481753843,1.2665883481753843,0.7226706494170987,6.085628140703518,2.492201093530749,0.0,0.0,6.923737199690624,0.0,0.0,5.563451491696996,25.12283840507545,0.0,0.0,2.3408333333333333,5.83462962962963,9,0,0,1,1,2.7197000000000005,41.15000000000002
sample_169,11.022453703703704,0.2563888888888885,150.177,0.337607126808069,-0.4623913259160252,2.5454545454545454,5.342535255101096,3.564713808768184,3.564713808768184,1.2849232447891443,1.2849232447891443,0.788663298121544,7.793199174406604,3.7604813030666033,9.53140013787187,0.0,6.923737199690624,26.3,12.170333456209914,0.0,18.19910120538483,4.736862953800049,11.022453703703704,0.6058796296296298,2.216832955404384,11,0,0,2,1,1.8633,42.39850000000003
sample_170,2.203703703703704,0.6585185185185185,120.19499999999996,-0.0218823856167071,-0.0622483947466908,1.8888888888888888,4.304530452640311,3.354059275497024,3.354059275497024,1.4662391580785157,1.4662391580785157,0.8379390982585982,6.341654501216546,2.6743372612696805,0.0,0.0,19.76538044554264,0.0,5.917906046161393,5.563451491696996,6.06636706846161,0.0,0.0,1.414351851851852,4.407407407407407,9,0,0,1,1,2.8100000000000014,40.53100000000002
sample_171,2.1828703703703702,1.1455092592592593,120.19499999999996,-0.030481428649992,-0.0619848467160967,2.333333333333333,4.342535255101096,3.388010440969448,3.388010440969448,1.642156173443989,1.642156173443989,1.0067764239924744,6.341654501216546,2.6743372612696805,0.0,0.0,20.268296022307258,0.0,0.0,11.126902983393991,0.0,0.0,0.0,2.8587962962962967,4.3344907407407405,9,0,0,1,1,2.5574200000000005,40.557000000000016
sample_172,2.175925925925926,1.1391666666666669,120.19499999999996,-0.0307437504290547,-0.0612941353882633,2.111111111111111,4.325698502695489,3.38202737682574,3.38202737682574,1.52885073031913,1.52885073031913,0.8237812581009272,6.341654501216546,2.6743372612696805,0.0,0.0,20.268296022307258,0.0,0.0,11.126902983393991,0.0,0.0,0.0,2.7572222222222225,4.281851851851852,9,0,0,1,1,2.5574200000000005,40.557000000000016
sample_173,2.1875,1.3541666666666667,120.19499999999998,-0.0397546831624608,-0.0563652847429749,1.1111111111111112,4.181540550352056,3.2320508075688776,3.2320508075688776,1.366025403784439,1.366025403784439,1.202350269189626,6.341654501216546,2.218872016802184,0.0,0.0,20.771211599071872,0.0,0.0,16.690354475090988,0.0,0.0,0.0,4.062500000000001,6.375,9,0,0,0,1,2.611860000000001,40.65300000000001
sample_174,2.201388888888889,1.2091666666666667,120.19499999999996,-0.0281497984879188,-0.0650654381445557,2.333333333333333,4.431851652578137,3.471343774302781,3.471343774302781,1.381499796672302,1.381499796672302,0.9333523724371704,6.341654501216546,3.285913486196659,0.0,0.0,19.765380445542643,0.0,0.0,18.40509473754901,0.0,0.0,0.0,1.4444444444444446,2.201388888888889,9,0,0,2,1,2.639100000000001,40.43700000000001
sample_175,2.1574074074074074,1.3842592592592595,120.195,-0.0392482612518322,-0.0617212977802398,1.6666666666666667,4.21521405516327,3.2440169358562927,3.2440169358562927,1.875462791622095,1.875462791622095,0.8977918909913551,6.341654501216546,2.218872016802184,0.0,0.0,20.771211599071872,0.0,0.0,16.690354475090988,0.0,0.0,0.0,4.182870370370371,6.439814814814815,9,0,0,0,1,2.611860000000001,40.65300000000001
sample_176,2.203703703703704,1.345462962962963,120.195,-0.0395015620935444,-0.0590430139440344,2.0,4.198377302757663,3.2380338717125854,3.2380338717125854,1.6624107643699335,1.6624107643699335,0.8913460352255531,6.341654501216546,2.218872016802184,0.0,0.0,20.771211599071872,0.0,0.0,16.690354475090988,0.0,0.0,0.0,4.105277777777778,6.392407407407408,9,0,0,0,1,2.611860000000001,40.65300000000001
sample_177,11.012708333333334,0.2042824074074074,138.20999999999998,0.1556780915809376,-0.2948441306074027,2.4,4.494800481421251,3.6956879767946527,3.6956879767946527,1.817563682992036,1.817563682992036,1.665893012606113,7.516269925611053,2.223844672790168,4.794537184071822,5.41499046939678,33.61285484492389,17.07,6.4208216229260096,5.573104530069267,6.923737199690624,0.0,11.012708333333334,1.4276620370370372,6.3071527777777785,10,0,0,0,1,2.3218000000000005,41.77900000000002
sample_178,2.300204081632653,1.1006944444444442,126.243,-0.0414386381109769,-0.0653722517337365,2.333333333333333,4.431851652578137,4.431851652578136,4.431851652578136,2.4216682964502647,2.4216682964502647,1.884063091437157,7.111111111111111,3.92,0.0,5.917906046161393,51.8694885601727,0.0,0.0,44.94575136048208,0.0,0.0,0.0,0.0,2.300204081632653,9,0,0,2,1,3.3668000000000022,41.483
sample_179,2.302083333333333,0.6666666666666667,128.259,-0.0307934715461023,-0.0648533843354068,0.8888888888888888,4.242640687119286,4.242640687119284,4.242640687119284,3.0,3.0,1.4999999999999998,9.0,3.92,0.0,5.41499046939678,53.37823529046653,0.0,5.41499046939678,25.68328649170404,0.0,0.0,0.0,0.6666666666666667,9.208333333333334,9,0,0,4,0,3.6128000000000022,43.59700000000001
sample_180,2.2637110260770976,1.3671875,128.259,-0.0533063173371722,-0.0653823832227926,1.2222222222222223,4.414213562373095,4.414213562373095,4.414213562373095,1.7071067811865472,1.7071067811865472,1.0303300858899105,9.0,8.0,0.0,0.0,58.79322575986332,0.0,0.0,44.94575136048208,0.0,0.0,0.0,0.0,4.527422052154195,9,0,0,6,0,3.7569000000000026,43.667000000000016
sample_181,2.326388888888889,0.4461805555555556,128.25899999999996,-0.030817843252736,-0.0648532045853055,1.2222222222222223,3.810660171779821,3.810660171779821,3.810660171779821,2.914213562373095,2.914213562373095,0.5303300858899106,9.0,2.3195266272189348,0.0,10.82998093879356,47.96324482106975,0.0,10.82998093879356,6.4208216229260096,0.0,0.0,0.0,0.9253472222222222,13.814236111111112,9,0,0,1,0,3.468700000000003,43.52700000000001
sample_182,11.025722395439658,0.4029195011337871,194.186,0.337342220156801,-0.4654175190338801,1.3571428571428572,6.685070510202193,3.9543603669013714,3.9543603669013714,1.7270955121493807,1.7270955121493807,0.978095654879078,10.242236842105264,4.411323399666699,19.06280027574374,0.0,0.0,52.60000000000001,11.126902983393991,38.485063356401504,0.0,0.0,22.05144479087932,0.8058390022675745,0.0,14,0,0,2,1,1.2598,49.12100000000002
sample_183,2.258425925925926,1.3017592592592593,132.206,-0.0276026667140096,-0.0619744025679589,1.8,4.9663264951887856,4.034457050376173,4.034457050376173,2.2606161316565205,2.2606161316565205,1.6761768643159771,5.964482443005351,2.4517901863265905,0.0,0.0,25.68328649170404,0.0,0.0,25.68328649170404,0.0,0.0,0.0,3.155092592592593,0.0,10,0,0,0,2,2.5654000000000003,43.08400000000002
sample_184,2.225138888888889,1.2334722222222223,134.22199999999998,-0.0278972951426049,-0.0653710717316953,2.4,4.931851652578137,3.971343774302781,3.971343774302781,1.6618298825622126,1.6618298825622126,1.0255780783709258,7.328459869848157,4.102460621704116,0.0,0.0,26.186202068468653,0.0,0.0,24.825916360475023,0.0,0.0,0.0,1.4623611111111112,2.225138888888889,10,0,0,3,1,3.029200000000001,45.05400000000003
sample_185,2.224537037037037,0.2929166666666665,134.22199999999998,-0.0131854213368171,-0.0622480450588484,1.7,4.605171715522539,3.66068360252296,3.66068360252296,1.639814472133079,1.639814472133079,0.9381528525526742,7.328459869848157,2.4517901863265905,0.0,0.0,26.186202068468653,0.0,5.41499046939678,5.563451491696996,0.0,0.0,0.0,1.6910648148148149,6.673611111111112,10,0,0,0,1,2.984100000000001,45.14200000000003
sample_186,2.212962962962963,0.6533333333333332,134.222,-0.0218820530674435,-0.0590419921968874,1.9,4.698377302757663,3.764742878019984,3.764742878019984,1.7440169358562931,1.7440169358562931,0.9513530918323416,7.328459869848157,2.8694839561664094,0.0,0.0,26.689117645233264,0.0,5.917906046161393,11.126902983393991,0.0,0.0,0.0,2.7592592592592595,6.541111111111111,10,0,0,1,1,3.1184200000000013,45.26800000000003
sample_187,2.2777777777777777,1.1466666666666665,134.22199999999998,-0.0307339862304916,-0.0617203545133415,1.9,4.863703305156274,3.9426875486055617,3.9426875486055617,1.8078898326815915,1.8078898326815915,1.0694902838028495,7.328459869848157,3.403772293555245,0.0,0.0,26.689117645233267,0.0,0.0,11.126902983393991,0.0,0.0,0.0,2.8876851851851857,4.378518518518519,10,0,0,2,1,2.811400000000001,45.19800000000003
sample_188,2.207175925925926,1.1567592592592593,134.22199999999998,-0.0304709885568064,-0.0619745799359186,1.6,4.8805400575618805,3.948670612749269,3.948670612749269,1.8801892875255704,1.8801892875255704,1.247321500154146,7.328459869848157,3.403772293555245,0.0,0.0,26.689117645233267,0.0,0.0,11.126902983393991,0.0,0.0,0.0,2.981481481481482,4.4057407407407405,10,0,0,2,1,2.811400000000001,45.19800000000003
sample_189,2.243055555555556,0.766111111111111,134.22199999999998,-0.025564397003317,-0.0624558907029957,2.2,4.787693700234704,3.827185821959348,3.827185821959348,1.486775212936868,1.486775212936868,1.085497855454677,7.328459869848157,3.403772293555245,0.0,5.917906046161393,20.268296022307258,0.0,0.0,11.984273114623004,0.0,0.0,0.0,1.4421296296296298,4.486111111111111,10,0,0,2,1,2.8851000000000013,44.98400000000003
sample_190,2.2944706632653062,1.1052777777777776,140.26999999999998,-0.0414287512409803,-0.0653822096214947,2.4,4.931851652578137,4.931851652578136,4.931851652578136,2.690670697680657,2.690670697680657,1.9686140808000383,8.1,4.760330578512397,0.0,5.917906046161393,58.29031018309871,0.0,0.0,51.36657298340809,0.0,0.0,0.0,0.0,2.2944706632653062,10,0,0,3,1,3.7569000000000026,46.10000000000002
sample_191,2.2698838655832705,1.3688271604938271,142.286,-0.0533061464398628,-0.0653823832227926,1.1,4.914213562373096,4.914213562373094,4.914213562373094,1.9571067811865472,1.9571067811865472,1.207106781186547,10.0,9.0,0.0,0.0,65.21404738278933,0.0,0.0,51.36657298340809,0.0,0.0,0.0,0.0,4.539767731166541,10,0,0,7,0,4.147000000000004,48.28400000000003
sample_192,10.41384975749559,0.2388454270597131,183.271,0.0668566457297305,-0.54518943868785,2.4615384615384617,6.112590865130757,5.004313505415095,5.004313505415095,2.367026004581692,2.367026004581692,1.375118110834719,12.21,6.696555330218604,9.901064578912528,5.917906046161393,45.95158251401129,40.13,12.338727669087405,6.4208216229260096,0.0,0.0,10.41384975749559,0.2388454270597131,7.7133719135802465,13,0,0,7,0,1.899,52.07000000000004
sample_193,5.578333333333333,0.8691666666666669,170.21099999999998,0.1269277489093993,-0.4573845977458952,1.3076923076923077,6.449489742783179,4.229615495509782,4.229615495509782,1.722112590735371,1.722112590735371,1.1131559826150588,7.866895638429664,3.7642110484220974,4.736862953800049,0.0,0.0,9.23,0.0,0.0,60.6636706846161,4.736862953800049,0.0,0.0,0.0,13,0,0,2,2,3.478900000000001,52.958000000000034
sample_194,3.303888888888889,1.1191666666666669,169.227,0.0383701366953933,-0.3555271921456535,1.3076923076923077,6.449489742783179,4.321367205045919,4.321367205045919,1.836253271292093,1.836253271292093,1.2096390384386817,7.866895638429664,3.7642110484220974,0.0,0.0,0.0,12.03,0.0,0.0,60.6636706846161,0.0,0.0,2.238333333333334,0.0,13,1,1,2,2,3.430200000000001,56.16670000000003
sample_195,11.544212490551775,0.2387037037037038,222.23999999999995,0.3384958727330426,-0.462372421938292,1.625,7.701907262607798,5.135410681680073,5.135410681680073,1.9177556725224845,1.9177556725224845,1.256806359818137,12.230621468926552,5.900534456325564,19.06280027574374,0.0,13.847474399381248,52.60000000000001,0.0,0.0,0.0,9.473725907600098,23.08842498110355,0.4774074074074077,3.973949829931973,16,0,0,4,1,2.04,58.35500000000003
sample_196,2.314814814814815,0.6423148148148147,162.27599999999995,-0.0218721121365589,-0.0616996974611225,1.5833333333333333,5.6090609052806215,4.708118550994048,4.708118550994048,2.244016935856293,2.244016935856293,1.2772433920425887,9.309126559714796,3.7504504585397527,0.0,0.0,39.53076089108528,0.0,11.835812092322788,11.126902983393991,0.0,0.0,0.0,2.8911111111111114,8.942222222222222,12,0,0,2,1,3.9334000000000016,54.62000000000004
sample_197,3.718992735409131,1.2033333333333334,168.32399999999998,-0.0353412931099218,-0.1030829789362716,1.8333333333333333,5.914213562373096,5.523603362114272,5.523603362114272,2.261801681057136,2.261801681057136,1.4225586110779966,11.74,10.74,0.0,0.0,64.71113180602472,0.0,0.0,57.7873946063341,6.076020106833881,0.0,0.0,0.0,5.986932156547957,12,0,0,9,0,4.703200000000004,57.42400000000005
