,MaxEStateIndex,MinAbsEStateIndex,MolWt,HeavyAtomMolWt,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan3,BalabanJ,Chi3n,Chi3v,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA6,SlogP_VSA5,TPSA,EState_VSA5,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,HeavyAtomCount,NOCount,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms
sample_116,2.243055555555556,0.5416666666666667,86.17799999999998,72.06599999999999,-0.0648833608384882,0.0648833608384882,0.0385231176562679,1.1666666666666667,1.3333333333333333,3.168489872670569,1.0606601717798212,1.0606601717798212,12.16479703638053,4.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,34.11577042168851,0.0,6.4208216229260096,0.0,0.5416666666666667,0.0,0.0,1.2708333333333333,6,0,0,0,0,0
sample_117,2.240740740740741,0.8518518518518516,86.178,72.06599999999999,-0.062529132306798,0.062529132306798,0.0448126590842044,0.6666666666666666,0.8333333333333334,2.993497243478473,1.3333333333333337,1.3333333333333337,13.609640474436812,2.25,0.0,11.835812092322788,0.0,0.0,0.0,0.0,27.694948798762496,0.0,0.0,0.0,0.0,1.7037037037037033,0.0,0.0,6,0,0,0,0,0
sample_118,2.231805555555556,1.355,86.178,72.06599999999999,-0.0653823845981235,0.0653823845981235,0.0535787022523684,0.8333333333333334,1.3333333333333333,2.3390923149762908,0.9571067811865472,0.9571067811865472,20.986300857070454,4.0,0.0,0.0,0.0,0.0,0.0,0.0,39.53076089108528,0.0,25.68328649170404,0.0,0.0,0.0,0.0,5.536388888888888,6,0,0,0,0,0
sample_119,2.2534722222222223,0.8981481481481479,86.178,72.06599999999999,-0.0653725981789939,0.0653725981789939,0.0471426354375666,1.3333333333333333,1.8333333333333333,2.6272148478988635,0.8660254037844386,0.8660254037844386,14.834466856136649,4.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,33.61285484492389,0.0,12.84164324585202,0.0,0.0,0.8981481481481479,0.0,2.7060185185185186,6,0,0,0,0,0
sample_120,2.2777777777777777,0.9351851851851852,86.178,72.06599999999999,-0.0651284736461816,0.0651284736461816,0.0448047100395457,1.1666666666666667,1.5,2.7541847860376616,1.3938468501173518,1.3938468501173518,19.80026905978025,2.25,0.0,5.917906046161393,0.0,0.0,0.0,0.0,33.61285484492389,0.0,12.84164324585202,0.0,0.0,0.9351851851851852,0.0,2.6597222222222223,6,0,0,0,0,0
sample_121,5.25,0.3749999999999998,102.177,88.065,-0.3761436759458136,0.3761436759458136,0.0521856210381623,0.8571428571428571,1.1428571428571428,2.9532231745612925,0.5443310539518176,0.5443310539518176,19.093583929800843,5.960000000000001,4.736862953800049,27.694948798762496,0.0,12.207932775496603,0.0,0.0,27.694948798762496,9.23,0.0,0.0,0.0,0.0,0.0,0.7499999999999997,7,1,0,1,0,1
sample_122,5.131944444444445,0.9244444444444444,102.177,88.065,-0.3814740119982717,0.3814740119982717,0.0462900699892928,1.0,1.7142857142857142,2.447472887876344,0.6969234250586758,0.6969234250586758,35.509609925153406,5.960000000000001,4.736862953800049,12.84164324585202,13.213763929025836,0.0,0.0,13.213763929025836,26.689117645233267,9.23,0.0,0.0,0.0,0.0,0.0,2.2777777777777777,7,1,0,1,0,1
sample_123,5.0600000000000005,0.0370370370370374,118.176,104.06399999999998,-0.3532616030064746,0.3532616030064746,0.1542551713858135,1.125,1.75,2.919612641438553,0.8027494301546212,0.8027494301546212,50.25226450504587,4.088918918918919,9.473725907600098,20.771211599071872,13.213763929025836,0.0,0.0,13.213763929025836,20.771211599071872,18.46,0.0,0.0,0.0,0.0,0.0,-0.0370370370370374,8,2,0,2,0,2
sample_124,3.305555555555556,0.6249999999999998,101.19299999999998,86.073,-0.3123344255205416,0.3123344255205416,0.0012688652752598,0.8571428571428571,1.1428571428571428,2.9532231745612925,0.6666666666666669,0.6666666666666669,19.093583929800843,5.960000000000001,5.316788604006331,0.0,12.08368165829592,0.0,0.0,0.0,27.694948798762496,12.03,0.0,3.305555555555556,0.0,0.0,1.2499999999999998,0.0,7,1,0,1,1,1
sample_125,3.2847222222222223,1.1744444444444444,101.193,86.073,-0.3167534298664198,0.3167534298664198,0.0051551415481564,1.0,1.7142857142857142,2.447472887876344,0.8535533905932735,0.8535533905932735,35.509609925153406,5.960000000000001,5.316788604006331,25.93115605767717,0.0,0.0,0.0,13.08951281182515,26.689117645233267,12.03,25.93115605767717,3.2847222222222223,0.0,0.0,0.0,2.5,7,1,0,1,1,1
sample_126,10.00648148148148,0.729166666666667,106.12399999999997,100.07599999999998,-0.2978964116504968,0.2978964116504968,0.149548028830363,1.125,2.125,2.991046914684621,0.9356552548998028,0.9356552548998028,91.36757727918736,0.936277398677246,0.0,0.0,5.563451491696996,0.0,6.286160523129555,0.0,10.357988675768818,17.07,0.0,0.0,0.729166666666667,0.0,9.097685185185185,0.8333333333333333,8,1,1,1,0,1
sample_127,10.200925925925926,0.331018518518519,122.12299999999996,116.07499999999996,-0.4776392505801173,0.4776392505801173,0.3351782346710392,1.2222222222222223,2.111111111111111,2.981454614041131,1.0207396434199782,1.0207396434199782,129.22533870330605,1.2877050319358112,5.106527394840706,12.13273413692322,0.0,5.563451491696996,5.969305287951849,0.0,10.357988675768818,37.3,0.0,8.384814814814815,0.331018518518519,-0.8790740740740743,8.295648148148148,0.0,9,2,1,1,1,2
sample_128,2.083333333333333,1.3217592592592595,92.141,84.07699999999998,-0.0622490857819948,0.0622490857819948,0.0397745263236275,1.0,1.8571428571428568,3.0214653097240864,0.9404557350153064,0.9404557350153064,47.19725257297226,1.0382641324115067,0.0,6.923737199690624,0.0,0.0,0.0,0.0,5.563451491696996,0.0,5.563451491696996,0.0,1.3217592592592595,0.0,10.261574074074074,0.0,7,0,1,0,0,0
sample_129,8.537592592592592,0.139722222222222,108.13999999999996,100.07599999999998,-0.3916804684282009,0.3916804684282009,0.0681369397217478,1.125,2.125,2.8320858350070908,1.0253988479125442,1.0253988479125442,91.36757727918736,1.073981896801325,5.106527394840706,5.563451491696996,0.0,6.606881964512918,0.0,0.0,5.563451491696996,20.23,0.0,8.537592592592592,0.965277777777778,0.0,9.524074074074074,0.0,8,1,1,1,1,1
sample_130,8.813055555555556,0.3379629629629632,108.14,100.07599999999998,-0.5079565717457838,0.5079565717457838,0.1153396524534321,1.375,2.5,3.077660437970554,1.0016564017772738,1.0016564017772738,64.0524865010122,0.9971092570832982,5.106527394840706,24.61992282831084,0.0,0.0,0.0,0.0,5.563451491696996,20.23,0.0,8.813055555555556,1.0879629629629632,0.3379629629629632,7.150185185185185,0.0,8,1,1,1,1,1
sample_131,8.91925925925926,0.3680555555555558,108.14,100.07599999999998,-0.5076872844527907,0.5076872844527907,0.1179796186843986,1.25,2.25,3.134861511345448,1.1154541553668325,1.1154541553668325,72.49526582754562,0.808016780809638,5.106527394840706,18.55355575984923,0.0,0.0,0.0,0.0,5.563451491696996,20.23,0.0,8.91925925925926,0.9236111111111112,0.3680555555555558,7.252037037037036,0.0,8,1,1,1,1,1
sample_132,5.458611111111111,0.8379629629629632,107.156,98.084,-0.3987208576131167,0.3987208576131167,0.0316140183227084,1.375,2.5,3.077660437970554,1.0421294582887617,1.0421294582887617,64.0524865010122,0.9971092570832982,5.733667477162185,24.61992282831084,5.687386274683562,0.0,5.687386274683562,5.733667477162185,5.563451491696996,26.02,5.563451491696996,0.0,7.509537037037037,0.0,7.79962962962963,0.0,8,1,1,1,1,1
sample_133,5.519814814814815,0.8680555555555558,107.156,98.084,-0.3985140980368427,0.3985140980368427,0.0343208796951809,1.25,2.25,3.134861511345448,1.1884613803007371,1.1884613803007371,72.49526582754562,0.808016780809638,5.733667477162185,18.55355575984923,5.687386274683562,0.0,5.687386274683562,5.733667477162185,5.563451491696996,26.02,0.0,0.0,7.533703703703704,0.0,7.804259259259259,0.0,8,1,1,1,1,1
sample_134,10.346346371882088,0.3301388888888885,128.171,116.075,-0.4625463670064307,0.4625463670064307,0.3296378757297387,1.7777777777777777,2.888888888888889,3.0655033793880806,0.908878595605525,0.908878595605525,94.26737928973324,5.074900256974754,4.736862953800049,6.4208216229260096,6.076020106833881,6.606881964512918,5.969305287951849,6.606881964512918,19.765380445542643,26.3,6.076020106833881,0.0,0.0,-0.3301388888888885,0.0,3.152443310657596,9,2,0,2,0,2
sample_135,10.375972222222222,0.3437962962962959,128.17099999999996,116.075,-0.4622729123632779,0.4622729123632779,0.3296476988477211,1.7777777777777777,2.6666666666666665,3.2725014723788197,0.7255922317655458,0.7255922317655458,78.51304536092788,5.074900256974754,4.736862953800049,5.917906046161393,6.076020106833881,6.606881964512918,5.969305287951849,6.606881964512918,13.847474399381248,26.3,6.076020106833881,0.0,0.0,0.0533333333333334,0.0,1.1690277777777776,9,2,0,2,0,2
sample_136,2.301574074074074,1.097222222222222,98.189,84.07699999999998,-0.0651181814171023,0.0651181814171023,0.0416908582843521,1.2857142857142858,2.142857142857143,2.1399633186493645,2.0520951405812147,2.0520951405812147,66.31310982742876,1.1851851851851851,0.0,5.917906046161393,0.0,0.0,0.0,0.0,39.02784531432067,0.0,32.10410811463005,0.0,0.0,1.097222222222222,0.0,7.434537037037037,7,0,0,0,0,0
sample_137,2.2962962962962963,0.8657407407407406,100.20499999999998,84.07699999999998,-0.0651184683537289,0.0651184683537289,0.0422233865172805,1.1428571428571428,1.5714285714285714,3.1442082073698243,1.7820217383170776,1.7820217383170776,27.977093296928835,2.6666666666666665,0.0,11.835812092322788,0.0,0.0,0.0,0.0,34.11577042168851,0.0,6.4208216229260096,0.0,0.0,1.7685185185185182,0.0,1.3171296296296298,7,0,0,0,0,0
sample_138,2.245694444444444,1.3611111111111112,100.205,84.07699999999998,-0.0653823832280402,0.0653823832280402,0.0533260917522132,0.7142857142857143,1.4285714285714286,2.447472887876344,1.2071067811865472,1.2071067811865472,35.509609925153406,6.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95158251401129,0.0,32.10410811463005,0.0,0.0,0.0,0.0,7.008611111111112,7,0,0,0,0,0
sample_139,2.2734722222222223,0.9027314814814812,100.20499999999998,84.07699999999998,-0.0653822123901072,0.0653822123901072,0.0471327485220455,1.2857142857142858,2.0,2.678257743164726,1.1350278050148308,1.1350278050148308,29.01955000865388,6.0,0.0,5.917906046161393,0.0,0.0,0.0,0.0,40.0336764678499,0.0,19.26246486877803,0.0,0.0,0.9027314814814812,0.0,4.145185185185185,7,0,0,0,0,0
sample_140,2.3090277777777777,0.949074074074074,100.205,84.07699999999998,-0.0653724264314126,0.0653724264314126,0.0445524507431409,1.2857142857142858,2.0,2.831819966070785,1.478397839480233,1.478397839480233,31.916635235956917,3.84,0.0,5.917906046161393,0.0,0.0,0.0,0.0,40.0336764678499,0.0,19.26246486877803,0.0,0.0,0.949074074074074,0.0,4.082685185185185,7,0,0,0,0,0
sample_141,3.630925925925926,1.1736111111111112,104.15199999999996,96.08799999999998,-0.0984700500401651,0.0984700500401651,0.0262557893778424,1.125,2.125,2.991046914684621,1.0352747518073642,1.0352747518073642,91.36757727918736,0.9688488520408164,0.0,5.563451491696996,0.0,0.0,6.076020106833881,0.0,5.563451491696996,0.0,5.563451491696996,0.0,1.1736111111111112,0.0,10.028796296296296,1.8333333333333333,8,0,1,0,0,0
sample_142,10.64537037037037,0.1209259259259263,120.15099999999995,112.08699999999996,-0.2945122071568907,0.2945122071568907,0.1592984965742936,1.2222222222222223,2.111111111111111,2.981454614041131,1.1803153331412106,1.1803153331412106,129.22533870330605,1.3892524797182944,0.0,6.923737199690624,5.563451491696996,0.0,5.783244946364939,0.0,17.28172587545944,17.07,0.0,0.0,0.7754629629629632,0.1209259259259263,9.226759259259255,0.0,9,1,1,1,0,1
sample_143,2.162037037037037,1.1397222222222223,106.16799999999996,96.08799999999998,-0.0622487416550616,0.0622487416550616,0.0307440828251019,1.125,2.125,2.8320858350070908,1.251072952541352,1.251072952541352,91.36757727918736,1.0935372033822537,0.0,11.984273114623004,0.0,0.0,0.0,0.0,12.48718869138762,0.0,5.563451491696996,0.0,1.4097222222222223,0.0,10.455185185185186,1.1397222222222223,8,0,1,0,0,0
sample_144,2.1666666666666665,1.3379629629629632,106.168,96.08799999999998,-0.0617408714267734,0.0617408714267734,0.0397646050489469,1.0,1.75,3.077660437970554,1.1735753140545635,1.1735753140545635,64.0524865010122,1.0935372033822537,0.0,13.847474399381248,0.0,0.0,0.0,0.0,11.126902983393991,0.0,11.126902983393991,0.0,2.6759259259259265,0.0,8.449074074074073,0.0,8,0,1,0,0,0
sample_145,2.1203703703703702,1.3292592592592594,106.168,96.08799999999998,-0.0590625791802387,0.0590625791802387,0.0397741940817219,0.75,1.25,3.0324555320336755,1.2182335127930843,1.2182335127930843,70.79892376087899,1.0935372033822537,0.0,13.847474399381248,0.0,0.0,0.0,0.0,11.126902983393991,0.0,11.126902983393991,0.0,2.6585185185185187,0.0,8.481481481481481,0.0,8,0,1,0,0,0
sample_146,9.206296296296296,0.4143518518518521,122.167,112.08699999999996,-0.5074073756140873,0.5074073756140873,0.1208838458123324,1.1111111111111112,1.8888888888888888,3.2478347337367026,1.4394938996508415,1.4394938996508415,109.737515096202,1.043572384208626,5.106527394840706,24.97437738277524,0.0,0.0,0.0,0.0,11.126902983393991,20.23,0.0,9.206296296296296,1.87962962962963,0.4143518518518521,5.717314814814815,0.0,9,1,1,1,1,1
sample_147,2.083333333333333,1.2476851851851851,121.18299999999996,110.09499999999996,-0.3776614787127546,0.3776614787127546,0.0360487258155562,1.0,1.8888888888888888,2.848234050597751,1.2725913796762816,1.2725913796762816,129.22533870330605,1.4567376919048354,4.899909730850478,12.13273413692322,19.782730240037942,0.0,5.687386274683562,18.99525369620486,0.0,3.24,5.687386274683562,0.0,1.2476851851851851,0.0,10.261574074074074,0.0,9,1,1,1,0,1
sample_148,2.3787962962962963,1.003472222222222,112.216,96.08799999999998,-0.0622548630198035,0.0622548630198035,0.0416982044090658,0.875,1.5,2.2794002709583667,2.5403364137778546,2.5403364137778546,72.49526582754562,1.2396694214876034,0.0,11.835812092322788,0.0,0.0,0.0,0.0,39.53076089108528,0.0,25.68328649170404,0.0,0.0,2.006944444444444,0.0,5.90212962962963,8,0,0,0,0,0
sample_149,2.3787962962962963,1.003472222222222,112.216,96.08799999999998,-0.0622548630198035,0.0622548630198035,0.0416982044090658,0.875,1.5,2.2794002709583667,2.5403364137778546,2.5403364137778546,72.49526582754562,1.2396694214876034,0.0,11.835812092322788,0.0,0.0,0.0,0.0,39.53076089108528,0.0,25.68328649170404,0.0,0.0,2.006944444444444,0.0,5.90212962962963,8,0,0,0,0,0
sample_150,2.370694444444444,1.0127314814814814,112.216,96.08799999999998,-0.0624997134002064,0.0624997134002064,0.0440265697363395,1.0,1.75,2.2306376583301173,2.198584704241717,2.198584704241717,64.0524865010122,1.5,0.0,18.2566337152488,0.0,0.0,0.0,0.0,39.53076089108529,0.0,25.68328649170404,0.0,0.0,2.025462962962963,0.0,5.899814814814815,8,0,0,0,0,0
sample_151,2.370694444444444,1.0127314814814814,112.216,96.08799999999998,-0.0624997134002064,0.0624997134002064,0.0440265697363395,1.0,1.75,2.2306376583301173,2.198584704241717,2.198584704241717,64.0524865010122,1.5,0.0,18.2566337152488,0.0,0.0,0.0,0.0,39.53076089108529,0.0,25.68328649170404,0.0,0.0,2.025462962962963,0.0,5.899814814814815,8,0,0,0,0,0
sample_152,2.3669444444444445,1.0196296296296294,112.216,96.08799999999998,-0.0625093764618009,0.0625093764618009,0.0442601605410084,0.75,1.25,2.1923771580194718,2.3045304526403108,2.3045304526403108,70.79892376087899,1.5,0.0,11.835812092322788,0.0,0.0,0.0,0.0,39.53076089108529,0.0,25.68328649170404,0.0,0.0,2.039259259259259,0.0,5.893518518518519,8,0,0,0,0,0
sample_153,2.3669444444444445,1.0196296296296294,112.216,96.08799999999998,-0.0625093764618009,0.0625093764618009,0.0442601605410084,0.75,1.25,2.1923771580194718,2.3045304526403108,2.3045304526403108,70.79892376087899,1.5,0.0,11.835812092322788,0.0,0.0,0.0,0.0,39.53076089108529,0.0,25.68328649170404,0.0,0.0,2.039259259259259,0.0,5.893518518518519,8,0,0,0,0,0
sample_154,2.315462962962963,1.0868055555555554,112.216,96.08799999999998,-0.0651181814171218,0.0651181814171218,0.0416908610546722,1.125,2.125,2.125016255414672,2.3020951405812147,2.3020951405812147,91.36757727918736,1.5,0.0,5.917906046161393,0.0,0.0,0.0,0.0,45.448666937246685,0.0,38.524929737556064,0.0,0.0,1.0868055555555554,0.0,8.931064814814814,8,0,0,0,0,0
sample_155,2.29,1.111111111111111,112.216,96.08799999999998,-0.0653722517337365,0.0653722517337365,0.0414386353406322,1.25,2.375,2.0584046167758574,2.1716682964502647,2.1716682964502647,107.1071906974106,1.5,0.0,5.917906046161393,0.0,0.0,0.0,0.0,45.448666937246685,0.0,38.524929737556064,0.0,0.0,1.111111111111111,0.0,8.932222222222222,8,0,0,0,0,0
sample_156,3.8404861111111113,0.4224537037037037,112.21599999999998,96.08799999999998,-0.1001206609624155,0.1001206609624155,0.0276755104737899,1.375,1.75,3.5512529243669317,0.8321067811865475,0.8321067811865475,23.005390496014627,5.740000000000001,0.0,18.75954929201341,0.0,0.0,0.0,0.0,34.11577042168851,0.0,5.573104530069267,0.0,1.697916666666667,0.0,0.0,1.1319444444444444,8,0,0,0,0,0
sample_157,2.270833333333333,0.3599537037037037,112.216,96.08799999999998,-0.0804875135986715,0.0804875135986715,0.0200702332741248,1.125,1.5,3.8860071219625416,0.7216878364870323,0.7216878364870323,23.005390496014627,5.740000000000001,0.0,19.26246486877803,0.0,0.0,0.0,0.0,34.61868599845312,0.0,5.573104530069267,0.0,1.760416666666667,0.0,0.0,2.270833333333333,8,0,0,0,0,0
sample_158,10.825046296296296,0.0011574074074076,144.21399999999997,128.08599999999998,-0.4652133415325127,0.4652133415325127,0.3078709757987153,1.3,2.1,3.4037533061532064,1.030330085889911,1.030330085889911,111.0417522239666,4.3587538349811625,4.736862953800049,5.917906046161393,0.0,12.52478801067431,5.969305287951849,6.606881964512918,27.694948798762496,26.3,0.0,0.0,0.0,0.3288425925925927,0.0,0.0,10,2,0,2,0,2
sample_159,2.3275462962962963,0.8703240740740739,114.232,96.08799999999998,-0.0653722532501544,0.0653722532501544,0.0419711579701004,1.125,1.75,3.170819357347939,1.8820881233139912,1.8820881233139912,45.11498676384928,3.061224489795918,0.0,11.835812092322788,0.0,0.0,0.0,0.0,40.53659204461451,0.0,12.84164324585202,0.0,0.0,1.7869907407407404,0.0,2.7192592592592595,8,0,0,0,0,0
sample_160,2.303240740740741,0.8796296296296295,114.232,96.08799999999998,-0.0651085125981703,0.0651085125981703,0.0396350527932401,1.0,1.375,3.3548772347438,1.991563831562721,1.991563831562721,47.19725257297226,2.34375,0.0,11.835812092322788,0.0,0.0,0.0,0.0,40.53659204461451,0.0,12.84164324585202,0.0,0.0,1.833333333333333,0.0,2.6828703703703702,8,0,0,0,0,0
sample_161,2.2558985260770976,1.364795918367347,114.232,96.08799999999998,-0.0653823832228023,0.0653823832228023,0.0533162045438967,0.625,1.25,2.53006045688352,1.4571067811865472,1.4571067811865472,61.4996122651069,6.0,0.0,0.0,0.0,0.0,0.0,0.0,52.372404136937305,0.0,38.524929737556064,0.0,0.0,0.0,0.0,8.488202947845807,8,0,0,0,0,0
sample_162,2.305555555555556,0.5086805555555556,114.232,96.08799999999998,-0.0651083934261917,0.0651083934261917,0.0357011705127705,1.25,1.625,3.623281003705976,2.090770275176028,2.090770275176028,35.64737584844357,2.34375,0.0,11.332896515558172,0.0,0.0,0.0,0.0,41.03950762137913,0.0,6.4208216229260096,0.0,0.5086805555555556,0.849537037037037,0.0,1.2951388888888888,8,0,0,0,0,0
sample_163,2.2847222222222223,0.5219907407407407,114.232,96.08799999999998,-0.0627537216075963,0.0627537216075963,0.0380182182521641,1.125,1.5,3.388924101358251,1.0206207261596576,1.0206207261596576,23.005390496014627,6.0,0.0,17.75371813848418,0.0,0.0,0.0,0.0,41.03950762137913,0.0,6.4208216229260096,0.0,0.5219907407407407,0.8425925925925923,0.0,1.3263888888888888,8,0,0,0,0,0
sample_164,2.3171296296296298,0.5416666666666667,114.23199999999996,96.08799999999998,-0.0648633266388849,0.0648633266388849,0.0333770967309879,1.25,1.625,3.708324167474306,2.474179755261594,2.474179755261594,38.3366927298978,1.851851851851852,0.0,11.332896515558172,0.0,0.0,0.0,0.0,41.03950762137913,0.0,6.4208216229260096,0.0,0.5416666666666667,0.8124999999999998,0.0,1.2824074074074074,8,0,0,0,0,0
sample_165,5.314444444444444,0.9548611111111112,130.231,112.08699999999996,-0.3814528145933262,0.3814528145933262,0.0465432723152332,0.8888888888888888,1.6666666666666667,2.595082706793886,1.284457050376173,1.284457050376173,103.68791599331826,7.9600000000000035,4.736862953800049,12.84164324585202,13.213763929025836,0.0,0.0,13.213763929025836,39.53076089108528,9.23,25.68328649170404,0.0,0.0,0.0,0.0,4.908411281179138,9,1,0,1,0,1
sample_166,8.752651171579743,0.3715277777777779,130.231,112.08699999999996,-0.3960883514176953,0.3960883514176953,0.0458662459549641,1.3333333333333333,2.333333333333333,3.092246194602392,1.8014749852258547,1.8014749852258547,99.31601294519112,4.462512562814072,5.106527394840706,12.338727669087405,6.606881964512918,0.0,0.0,6.606881964512918,39.53076089108528,20.23,19.26246486877803,8.752651171579743,0.0,0.5601388888888886,0.0,4.828935185185185,9,1,0,1,1,1
sample_167,4.181203703703703,1.0601851851851856,129.16199999999998,122.10599999999998,-0.256266728477736,0.256266728477736,0.070143484473273,0.9,2.6,2.888051601657992,1.5122252637452036,1.5122252637452036,348.57046183703704,0.7598814095761128,0.0,12.13273413692322,11.583067786077873,5.516700717616262,10.902924932081056,0.0,0.0,12.89,5.386224214464796,1.1990740740740742,1.0601851851851856,0.0,12.085,1.8078703703703705,10,1,2,1,0,1
sample_168,3.8253703703703694,1.120925925925926,118.17899999999996,108.09899999999998,-0.0955161604324291,0.0955161604324291,0.0233252062523829,1.2222222222222223,2.111111111111111,2.981454614041131,1.2665883481753843,1.2665883481753843,129.22533870330605,1.4254483456763811,0.0,12.48718869138762,0.0,0.0,5.573104530069267,0.0,12.48718869138762,0.0,5.563451491696996,0.0,2.3408333333333333,0.0,10.15787037037037,0.0,9,0,1,0,0,0
sample_169,11.022453703703704,0.2563888888888885,150.177,140.09699999999998,-0.4623913259160252,0.4623913259160252,0.337607126808069,1.3636363636363635,2.5454545454545454,2.6930079504145,1.2849232447891443,1.2849232447891443,380.17580046477946,2.075224641853074,4.736862953800049,19.056471336613843,0.0,12.170333456209914,5.969305287951849,6.606881964512918,17.28172587545944,26.3,0.0,0.0,0.6058796296296298,-0.2563888888888885,8.955574452003024,0.0,11,2,1,2,0,2
sample_170,2.203703703703704,0.6585185185185185,120.19499999999996,108.09899999999998,-0.0622483947466908,0.0622483947466908,0.0218823856167071,1.0,1.8888888888888888,2.848234050597751,1.4662391580785157,1.4662391580785157,129.22533870330605,1.5627607309331124,0.0,11.48135753785839,0.0,0.0,0.0,0.0,25.328831937239634,0.0,5.563451491696996,0.0,1.414351851851852,0.6585185185185185,10.51972222222222,0.0,9,0,1,0,0,0
sample_171,2.1828703703703702,1.1455092592592593,120.19499999999996,108.09899999999998,-0.0619848467160967,0.0619848467160967,0.030481428649992,1.2222222222222223,2.333333333333333,3.0065240073265844,1.642156173443989,1.642156173443989,130.6510250886763,1.3174550052099938,0.0,24.471461806010623,0.0,0.0,0.0,0.0,18.050640183084614,0.0,11.126902983393991,0.0,2.8587962962962967,0.0,8.494537037037036,1.1455092592592593,9,0,1,0,0,0
sample_172,2.175925925925926,1.1391666666666669,120.19499999999996,108.09899999999998,-0.0612941353882633,0.0612941353882633,0.0307437504290547,1.1111111111111112,2.111111111111111,2.881555877646136,1.52885073031913,1.52885073031913,129.22533870330605,1.5627607309331124,0.0,18.90801031431363,0.0,0.0,0.0,0.0,18.050640183084614,0.0,11.126902983393991,0.0,2.7572222222222225,0.0,8.655092592592592,1.1391666666666669,9,0,1,0,0,0
sample_173,2.1875,1.3541666666666667,120.19499999999998,108.09899999999998,-0.0563652847429749,0.0563652847429749,0.0397546831624608,0.6666666666666666,1.1111111111111112,3.165670309917317,1.366025403784439,1.366025403784439,85.7569381887915,1.5627607309331124,0.0,20.771211599071872,0.0,0.0,0.0,0.0,16.690354475090988,0.0,16.690354475090988,0.0,4.062500000000001,0.0,6.5625,0.0,9,0,1,0,0,0
sample_174,2.201388888888889,1.2091666666666667,120.19499999999996,108.09899999999998,-0.0650654381445557,0.0650654381445557,0.0281497984879188,1.1111111111111112,2.333333333333333,2.61489994009295,1.381499796672302,1.381499796672302,145.16653667335345,1.8835467848238945,0.0,11.984273114623004,0.0,0.0,0.0,0.0,18.90801031431363,0.0,18.40509473754901,0.0,1.4444444444444446,0.0,10.571574074074077,2.449259259259259,9,0,1,0,0,0
sample_175,2.1574074074074074,1.3842592592592595,120.195,108.09899999999998,-0.0617212977802398,0.0617212977802398,0.0392482612518322,0.8888888888888888,1.6666666666666667,3.2478347337367026,1.875462791622095,1.875462791622095,109.737515096202,1.1256808896802857,0.0,37.46156607416286,0.0,0.0,0.0,0.0,16.690354475090988,0.0,16.690354475090988,0.0,4.182870370370371,0.0,6.377314814814815,0.0,9,0,1,0,0,0
sample_176,2.203703703703704,1.345462962962963,120.195,108.09899999999998,-0.0590430139440344,0.0590430139440344,0.0395015620935444,0.8888888888888888,2.0,3.171678030440916,1.6624107643699335,1.6624107643699335,104.2009193065932,1.3174550052099938,0.0,31.898114582465865,0.0,0.0,0.0,0.0,16.690354475090988,0.0,16.690354475090988,0.0,4.105277777777778,0.0,6.502314814814815,0.0,9,0,1,0,0,0
sample_177,11.012708333333334,0.2042824074074074,138.20999999999998,124.09799999999996,-0.2948441306074027,0.2948441306074027,0.1556780915809376,1.4,2.4,2.798154170206286,1.817563682992036,1.817563682992036,106.45625088295157,1.693077005206639,0.0,24.83556939884729,6.4208216229260096,0.0,5.783244946364939,0.0,33.61285484492389,17.07,5.573104530069267,0.0,1.4276620370370372,0.28587962962963,0.0,3.549930555555556,10,1,0,1,0,1
sample_178,2.300204081632653,1.1006944444444442,126.243,108.09899999999998,-0.0653722517337365,0.0653722517337365,0.0414386381109769,1.1111111111111112,2.333333333333333,2.077860755461056,2.4216682964502647,2.4216682964502647,145.16653667335345,2.3801652892561984,0.0,5.917906046161393,0.0,0.0,0.0,0.0,51.8694885601727,0.0,44.94575136048208,0.0,0.0,1.1006944444444442,0.0,10.432434807256236,9,0,0,0,0,0
sample_179,2.302083333333333,0.6666666666666667,128.259,108.09899999999998,-0.0648533843354068,0.0648533843354068,0.0307934715461023,0.6666666666666666,0.8888888888888888,3.824684203207495,3.0,3.0,93.40990953421706,2.0,0.0,5.41499046939678,0.0,0.0,0.0,0.0,53.37823529046653,0.0,25.68328649170404,0.0,0.6666666666666667,0.0,0.0,5.375,9,0,0,0,0,0
sample_180,2.2637110260770976,1.3671875,128.259,108.09899999999998,-0.0653823832227926,0.0653823832227926,0.0533063173371722,0.5555555555555556,1.2222222222222223,2.595082706793886,1.7071067811865472,1.7071067811865472,103.68791599331826,8.0,0.0,0.0,0.0,0.0,0.0,0.0,58.79322575986332,0.0,44.94575136048208,0.0,0.0,0.0,0.0,9.972577947845808,9,0,0,0,0,0
